GAME_DATE_EST,GAME_ID,SEASON,HOME_TEAM_ID,OPP_TEAM_ID,WL,PTS_L5,FG_PCT_L5,FT_PCT_L5,FG3_PCT_L5,AST_L5,REB_L5,WL_L5,PTS_L10,FG_PCT_L10,FT_PCT_L10,FG3_PCT_L10,AST_L10,REB_L10,WL_L10,REST_DAYS_TEAM,B2B_TEAM,WIN_STREAK,PTS_L5_OPP,FG_PCT_L5_OPP,FT_PCT_L5_OPP,FG3_PCT_L5_OPP,AST_L5_OPP,REB_L5_OPP,WL_L5_OPP,PTS_L10_OPP,FG_PCT_L10_OPP,FT_PCT_L10_OPP,FG3_PCT_L10_OPP,AST_L10_OPP,REB_L10_OPP,WL_L10_OPP,REST_DAYS_TEAM_OPP,B2B_TEAM_OPP,WIN_STREAK_OPP,PTS_L5_DIFF,FG_PCT_L5_DIFF,FT_PCT_L5_DIFF,FG3_PCT_L5_DIFF,AST_L5_DIFF,REB_L5_DIFF,WL_L5_DIFF,PTS_L10_DIFF,FG_PCT_L10_DIFF,FT_PCT_L10_DIFF,FG3_PCT_L10_DIFF,AST_L10_DIFF,REB_L10_DIFF,WL_L10_DIFF,REST_DAYS_TEAM_DIFF,B2B_TEAM_DIFF,WIN_STREAK_DIFF
2020-08-09,21901290,2019,1610612758,1610612745,0,118.4,0.47140000000000004,0.7524,0.3518,24.6,43.4,0.2,115.5,0.4636,0.8099999999999999,0.3598,24.8,43.4,0.3,2.0,0,0,125.0,0.4386,0.8088000000000001,0.374,24.8,40.0,0.8,114.9,0.44139999999999996,0.7998000000000001,0.3602,23.4,39.9,0.6,3.0,0,1,-6.599999999999994,0.03280000000000005,-0.05640000000000012,-0.022199999999999998,-0.1999999999999993,3.3999999999999986,-0.6000000000000001,0.5999999999999943,0.022200000000000053,0.010199999999999876,-0.00040000000000001146,1.4000000000000021,3.5,-0.3,-1.0,0,-1
2007-01-29,20600662,2006,1610612763,1610612758,1,109.8,0.48600000000000004,0.7094,0.41679999999999995,25.6,39.2,0.2,109.3,0.4862,0.7352000000000001,0.3766,25.0,38.5,0.3,2.0,0,0,92.8,0.43000000000000005,0.7154,0.3626,20.2,39.8,0.4,94.0,0.4527,0.7305,0.3385,19.7,37.8,0.3,2.0,0,0,17.0,0.055999999999999994,-0.006000000000000005,0.05419999999999997,5.400000000000002,-0.5999999999999943,-0.2,15.299999999999997,0.03350000000000003,0.0047000000000000375,0.03809999999999997,5.300000000000001,0.7000000000000028,0.0,0.0,0,0
2016-03-19,21501036,2015,1610612759,1610612744,1,108.8,0.4972,0.8469999999999999,0.32619999999999993,26.8,41.8,1.0,103.4,0.4776999999999999,0.8549,0.31379999999999997,25.6,44.0,0.9,2.0,0,5,125.4,0.5077999999999999,0.8434000000000001,0.46559999999999996,29.6,48.0,1.0,118.6,0.495,0.7975000000000001,0.40079999999999993,30.4,46.9,0.9,1.0,1,7,-16.60000000000001,-0.010599999999999943,0.0035999999999997145,-0.13940000000000002,-2.8000000000000007,-6.200000000000003,0.0,-15.199999999999989,-0.017300000000000093,0.057399999999999896,-0.08699999999999997,-4.799999999999997,-2.8999999999999986,0.0,1.0,-1,-2
2012-10-18,11200067,2012,1610612749,1610612763,0,99.66666666666667,0.4406666666666666,0.7903333333333333,0.3406666666666666,24.0,43.0,0.6666666666666666,99.66666666666667,0.4406666666666666,0.7903333333333333,0.3406666666666666,24.0,43.0,0.6666666666666666,2.0,0,0,100.0,0.4246666666666667,0.711,0.35233333333333333,20.666666666666668,49.333333333333336,0.3333333333333333,100.0,0.4246666666666667,0.711,0.35233333333333333,20.666666666666668,49.333333333333336,0.3333333333333333,1.0,1,0,-0.3333333333333286,0.015999999999999903,0.07933333333333337,-0.011666666666666714,3.333333333333332,-6.333333333333336,0.3333333333333333,-0.3333333333333286,0.015999999999999903,0.07933333333333337,-0.011666666666666714,3.333333333333332,-6.333333333333336,0.3333333333333333,1.0,-1,0
2018-06-06,41700403,2017,1610612739,1610612744,0,99.2,0.44000000000000006,0.7332,0.3032,18.2,43.8,0.4,102.8,0.46109999999999995,0.7461,0.3302999999999999,19.4,43.3,0.5,3.0,0,0,111.2,0.502,0.7246,0.3988,25.6,41.8,0.8,111.1,0.48939999999999995,0.8027,0.3686,24.2,43.2,0.7,3.0,0,4,-12.0,-0.061999999999999944,0.008599999999999941,-0.09559999999999996,-7.400000000000002,2.0,-0.4,-8.299999999999997,-0.028299999999999992,-0.056599999999999984,-0.038300000000000056,-4.800000000000001,0.09999999999999432,-0.19999999999999996,0.0,0,-4
2016-03-14,21500990,2015,1610612748,1610612743,1,109.0,0.4612,0.8055999999999999,0.44000000000000006,22.4,47.0,0.6,108.1,0.48179999999999995,0.7893,0.386,22.8,47.5,0.6,2.0,0,0,115.6,0.4708,0.7988000000000001,0.33199999999999996,26.4,49.2,0.8,110.4,0.46240000000000003,0.7817000000000001,0.3432,24.4,47.8,0.6,2.0,0,4,-6.599999999999994,-0.009599999999999997,0.006799999999999806,0.1080000000000001,-4.0,-2.200000000000003,-0.20000000000000007,-2.3000000000000114,0.019399999999999917,0.00759999999999994,0.042800000000000005,-1.5999999999999979,-0.29999999999999716,0.0,0.0,0,-4
2021-03-17,22000616,2020,1610612765,1610612761,1,105.8,0.46719999999999995,0.7030000000000001,0.3466,27.4,41.6,0.2,104.5,0.45439999999999997,0.7287999999999999,0.33080000000000004,25.1,42.9,0.2,2.0,0,0,109.8,0.4276,0.806,0.361,24.8,39.4,0.0,107.7,0.434,0.8370000000000001,0.3659,25.3,40.5,0.3,3.0,0,0,-4.0,0.03959999999999997,-0.10299999999999998,-0.014399999999999968,2.599999999999998,2.200000000000003,0.2,-3.200000000000003,0.020399999999999974,-0.10820000000000018,-0.035099999999999965,-0.1999999999999993,2.3999999999999986,-0.09999999999999998,-1.0,0,0
2005-02-11,20400731,2004,1610612764,1610612746,1,102.2,0.4744,0.6856,0.43019999999999997,20.8,41.0,0.6,102.7,0.44700000000000006,0.6992,0.40440000000000004,19.7,40.6,0.6,2.0,0,3,97.0,0.48819999999999997,0.804,0.4088,23.6,35.6,0.4,95.4,0.47220000000000006,0.7789,0.3855,24.6,40.3,0.5,2.0,0,0,5.200000000000003,-0.013799999999999979,-0.11840000000000006,0.021399999999999975,-2.8000000000000007,5.399999999999999,0.19999999999999996,7.299999999999997,-0.0252,-0.0797,0.018900000000000028,-4.900000000000002,0.30000000000000426,0.09999999999999998,0.0,0,3
2009-02-17,20800789,2008,1610612753,1610612766,1,99.2,0.44279999999999997,0.6808,0.3398,17.6,44.4,0.4,102.0,0.4520999999999999,0.7373000000000001,0.362,18.3,44.6,0.5,6.0,0,0,94.0,0.48979999999999996,0.6616,0.4122,25.4,38.4,0.4,95.1,0.47359999999999997,0.6755,0.4072,24.6,37.9,0.4,6.0,0,2,5.200000000000003,-0.046999999999999986,0.019199999999999995,-0.07240000000000002,-7.799999999999997,6.0,0.0,6.900000000000006,-0.021500000000000075,0.06180000000000008,-0.04520000000000002,-6.300000000000001,6.700000000000003,0.09999999999999998,0.0,0,-2
2021-10-27,22100055,2021,1610612753,1610612766,0,99.2,0.417,0.7872,0.3094,20.4,46.6,0.4,97.375,0.414,0.77325,0.34,21.125,46.0,0.25,2.0,0,0,109.0,0.42700000000000005,0.6798,0.3496,24.6,47.0,0.6,107.375,0.43225,0.71925,0.323625,24.75,46.625,0.5,2.0,0,0,-9.799999999999997,-0.010000000000000064,0.10740000000000005,-0.040200000000000014,-4.200000000000003,-0.3999999999999986,-0.19999999999999996,-10.0,-0.018250000000000044,0.05400000000000005,0.01637500000000003,-3.625,-0.625,-0.25,0.0,0,0
2022-05-19,42100302,2021,1610612748,1610612738,0,104.8,0.46420000000000006,0.7982,0.28200000000000003,20.2,40.6,0.6,106.6,0.4596,0.8137000000000001,0.29900000000000004,21.8,42.0,0.7,2.0,0,3,109.4,0.465,0.7782,0.364,24.6,40.4,0.6,107.1,0.4473,0.8079000000000001,0.36260000000000003,24.7,41.6,0.6,2.0,0,0,-4.6000000000000085,-0.0007999999999999674,0.020000000000000018,-0.08199999999999996,-4.400000000000002,0.20000000000000284,0.0,-0.5,0.012300000000000033,0.005800000000000027,-0.06359999999999999,-2.8999999999999986,0.3999999999999986,0.09999999999999998,0.0,0,3
2016-11-12,21600135,2016,1610612750,1610612746,0,108.0,0.4566,0.7649999999999999,0.44279999999999997,21.6,44.0,0.4,104.5,0.4532,0.7615000000000001,0.37329999999999997,20.3,43.7,0.4,3.0,0,1,110.0,0.46420000000000006,0.7876,0.3916,22.6,46.8,1.0,104.3,0.4484,0.7476,0.3513,21.2,45.2,0.9,1.0,1,5,-2.0,-0.007600000000000051,-0.022600000000000064,0.05119999999999997,-1.0,-2.799999999999997,-0.6,0.20000000000000284,0.004799999999999971,0.013900000000000023,0.021999999999999964,-0.8999999999999986,-1.5,-0.5,2.0,-1,-4
2022-04-16,42100171,2021,1610612742,1610612762,0,122.0,0.517,0.8268000000000001,0.433,25.8,41.8,0.8,117.7,0.5021,0.8032,0.39560000000000006,25.0,42.5,0.8,6.0,0,4,116.2,0.45519999999999994,0.7230000000000001,0.31959999999999994,22.8,53.4,0.6,111.6,0.4649,0.7058,0.3263,22.3,46.0,0.4,6.0,0,1,5.799999999999997,0.06180000000000008,0.1038,0.11340000000000006,3.0,-11.600000000000001,0.20000000000000007,6.1000000000000085,0.03720000000000001,0.09740000000000004,0.06930000000000008,2.6999999999999993,-3.5,0.4,0.0,0,3
2019-01-06,21800586,2018,1610612746,1610612753,1,118.0,0.4706,0.8086,0.3624,23.0,45.4,0.6,120.5,0.5046,0.8110999999999999,0.4285,23.7,44.6,0.5,2.0,0,1,108.0,0.4826,0.7532000000000001,0.33599999999999997,26.2,45.8,0.6,101.7,0.4465,0.7407999999999999,0.3513,22.3,43.9,0.4,2.0,0,0,10.0,-0.011999999999999955,0.055399999999999894,0.026400000000000035,-3.1999999999999993,-0.3999999999999986,0.0,18.799999999999997,0.05810000000000004,0.07030000000000003,0.07719999999999999,1.3999999999999986,0.7000000000000028,0.09999999999999998,0.0,0,1
2004-01-02,20300461,2003,1610612757,1610612743,0,86.8,0.4532,0.7468,0.2912,22.0,40.6,0.6,93.5,0.4715,0.7524,0.28919999999999996,23.7,40.5,0.5,2.0,0,0,96.4,0.4526,0.741,0.3634,26.0,38.6,0.6,99.0,0.44930000000000003,0.7741,0.35119999999999996,23.0,40.5,0.5,2.0,0,0,-9.600000000000009,0.0005999999999999894,0.005800000000000027,-0.07219999999999999,-4.0,2.0,0.0,-5.5,0.022199999999999942,-0.021700000000000053,-0.062,0.6999999999999993,0.0,0.0,0.0,0,0
2020-02-24,21900852,2019,1610612751,1610612753,0,108.8,0.41859999999999997,0.7811999999999999,0.3202,24.4,51.4,0.6,115.7,0.46320000000000006,0.7769,0.36629999999999996,26.1,49.3,0.7,2.0,0,1,111.0,0.4417999999999999,0.8208,0.3112,27.6,44.8,0.4,104.5,0.43010000000000004,0.776,0.32349999999999995,26.4,42.4,0.3,3.0,0,0,-2.200000000000003,-0.023199999999999943,-0.03960000000000008,0.009000000000000008,-3.200000000000003,6.600000000000001,0.19999999999999996,11.200000000000003,0.03310000000000002,0.0009000000000000119,0.042800000000000005,-0.29999999999999716,6.899999999999999,0.39999999999999997,-1.0,0,1
2006-01-22,20500587,2005,1610612748,1610612758,1,102.6,0.48599999999999993,0.6732,0.383,22.2,45.2,0.6,104.1,0.4925,0.6750999999999999,0.406,22.5,46.5,0.6,2.0,0,0,99.0,0.4372,0.8370000000000001,0.36260000000000003,22.0,46.6,0.6,96.7,0.4417,0.8240000000000001,0.3451,20.5,43.9,0.5,1.0,1,0,3.5999999999999943,0.048799999999999955,-0.16380000000000006,0.020399999999999974,0.1999999999999993,-1.3999999999999986,0.0,7.3999999999999915,0.05080000000000001,-0.14890000000000014,0.06090000000000001,2.0,2.6000000000000014,0.09999999999999998,1.0,-1,0
2005-01-26,20400620,2004,1610612762,1610612760,1,93.0,0.44539999999999996,0.7018,0.3414,21.8,38.2,0.2,94.0,0.4486,0.7609,0.3585,21.4,40.9,0.3,3.0,0,0,109.6,0.4744,0.8390000000000001,0.4486,19.0,41.8,0.6,105.1,0.4664,0.8036,0.39299999999999996,20.1,42.5,0.6,1.0,1,2,-16.599999999999994,-0.029000000000000026,-0.1372000000000001,-0.10720000000000002,2.8000000000000007,-3.5999999999999943,-0.39999999999999997,-11.099999999999994,-0.017799999999999983,-0.04269999999999996,-0.034499999999999975,1.2999999999999972,-1.6000000000000014,-0.3,2.0,-1,-2
2020-01-10,21900572,2019,1610612742,1610612747,0,113.6,0.47220000000000006,0.7746000000000001,0.36019999999999996,24.2,43.4,0.4,113.0,0.4572,0.8027999999999998,0.37239999999999995,24.5,46.2,0.5,2.0,0,0,114.2,0.48440000000000005,0.7802,0.3792,26.4,45.8,1.0,111.5,0.475,0.7464999999999999,0.34529999999999994,25.8,44.0,0.6,3.0,0,6,-0.6000000000000085,-0.012199999999999989,-0.005599999999999938,-0.019000000000000017,-2.1999999999999993,-2.3999999999999986,-0.6,1.5,-0.017799999999999983,0.056299999999999906,0.027100000000000013,-1.3000000000000007,2.200000000000003,-0.09999999999999998,-1.0,0,-6
2021-01-14,22000176,2020,1610612759,1610612745,0,111.8,0.43520000000000003,0.7952,0.3832,24.0,44.6,0.8,109.2,0.43760000000000004,0.7809,0.37489999999999996,25.3,45.2,0.5,2.0,0,1,108.2,0.4468,0.7574,0.3206,23.0,41.6,0.2,113.0,0.46979999999999994,0.7735000000000001,0.33999999999999997,23.4,42.3,0.4,2.0,0,0,3.5999999999999943,-0.011599999999999944,0.037800000000000056,0.06259999999999999,1.0,3.0,0.6000000000000001,-3.799999999999997,-0.032199999999999895,0.007399999999999962,0.03489999999999999,1.9000000000000021,2.9000000000000057,0.09999999999999998,0.0,0,1
2007-04-06,20601131,2006,1610612758,1610612762,1,103.8,0.4452,0.7508,0.3752,21.4,38.6,0.2,97.6,0.42029999999999995,0.7486,0.3375,17.8,37.8,0.2,2.0,0,0,95.8,0.43520000000000003,0.7694000000000001,0.2824,23.2,42.4,0.6,93.4,0.44299999999999995,0.7327,0.25699999999999995,25.3,41.5,0.5,2.0,0,0,8.0,0.009999999999999953,-0.01860000000000006,0.0928,-1.8000000000000007,-3.799999999999997,-0.39999999999999997,4.199999999999989,-0.022699999999999998,0.015900000000000025,0.08050000000000007,-7.5,-3.700000000000003,-0.3,0.0,0,0
2016-04-05,21501164,2015,1610612746,1610612747,1,109.8,0.49960000000000004,0.7664,0.41200000000000003,25.6,40.0,0.8,107.2,0.48109999999999997,0.73,0.3613,24.0,39.1,0.6,2.0,0,1,94.0,0.37879999999999997,0.7731999999999999,0.3242,17.0,43.6,0.2,95.9,0.40190000000000003,0.8009000000000001,0.28369999999999995,17.4,44.3,0.2,2.0,0,0,15.799999999999997,0.12080000000000007,-0.006799999999999917,0.08780000000000004,8.600000000000001,-3.6000000000000014,0.6000000000000001,11.299999999999997,0.07919999999999994,-0.07090000000000007,0.07760000000000006,6.600000000000001,-5.199999999999996,0.39999999999999997,0.0,0,1
2022-10-26,22200056,2022,1610612739,1610612753,1,112.6,0.4718,0.8492,0.43739999999999996,24.8,43.6,0.6,110.28571428571429,0.4652857142857143,0.8045714285714285,0.407,23.714285714285715,44.285714285714285,0.42857142857142855,3.0,0,2,108.6,0.44639999999999996,0.763,0.31020000000000003,19.0,46.6,0.2,106.77777777777777,0.44488888888888883,0.7846666666666667,0.3125555555555556,21.22222222222222,46.22222222222222,0.4444444444444444,2.0,0,0,4.0,0.025400000000000034,0.08619999999999994,0.12719999999999992,5.800000000000001,-3.0,0.39999999999999997,3.5079365079365203,0.02039682539682547,0.01990476190476176,0.09444444444444439,2.492063492063494,-1.9365079365079367,-0.015873015873015872,1.0,0,2
2021-03-04,22000552,2020,1610612738,1610612761,1,113.0,0.4782,0.7802,0.3616,22.6,43.8,0.6,111.8,0.4647,0.7789,0.3415,22.3,44.2,0.5,2.0,0,3,109.4,0.46299999999999997,0.8710000000000001,0.37739999999999996,26.0,38.2,0.4,108.5,0.4548,0.8472,0.35489999999999994,24.7,39.3,0.5,1.0,1,0,3.5999999999999943,0.015200000000000047,-0.0908000000000001,-0.01579999999999998,-3.3999999999999986,5.599999999999994,0.19999999999999996,3.299999999999997,0.00990000000000002,-0.06829999999999992,-0.013399999999999912,-2.3999999999999986,4.900000000000006,0.0,1.0,-1,3
2009-03-31,20801109,2008,1610612759,1610612760,0,98.2,0.489,0.807,0.37320000000000003,21.0,39.8,0.6,92.0,0.4645,0.7271000000000001,0.3811,19.7,41.0,0.5,2.0,0,0,92.0,0.41739999999999994,0.7922,0.255,22.4,42.0,0.2,92.7,0.4232,0.8328,0.2617,18.4,40.9,0.3,2.0,0,0,6.200000000000003,0.07160000000000005,0.014800000000000035,0.11820000000000003,-1.3999999999999986,-2.200000000000003,0.39999999999999997,-0.7000000000000028,0.0413,-0.1056999999999999,0.1194,1.3000000000000007,0.10000000000000142,0.2,0.0,0,0
2018-02-08,21700816,2017,1610612747,1610612760,1,107.6,0.4584,0.732,0.3522,20.8,47.8,0.6,107.0,0.47620000000000007,0.6849999999999999,0.33290000000000003,22.7,45.4,0.7,2.0,0,3,109.8,0.4396,0.7694,0.3038,22.2,46.0,0.2,117.0,0.4694,0.7409,0.3326,22.2,45.6,0.6,2.0,0,1,-2.200000000000003,0.018799999999999983,-0.03739999999999999,0.0484,-1.3999999999999986,1.7999999999999972,0.39999999999999997,-10.0,0.006800000000000084,-0.05590000000000006,0.00030000000000002247,0.5,-0.20000000000000284,0.09999999999999998,0.0,0,2
2015-01-28,21400681,2014,1610612739,1610612757,1,110.8,0.47000000000000003,0.7634,0.3794,21.8,50.0,1.0,106.7,0.4647,0.7384999999999999,0.36510000000000004,19.3,46.0,0.7,1.0,1,7,100.2,0.40119999999999995,0.8088,0.3626,20.0,41.6,0.4,99.9,0.42800000000000005,0.7932,0.34600000000000003,21.1,42.4,0.5,4.0,0,1,10.599999999999994,0.06880000000000008,-0.045399999999999996,0.016800000000000037,1.8000000000000007,8.399999999999999,0.6,6.799999999999997,0.036699999999999955,-0.05470000000000008,0.019100000000000006,-1.8000000000000007,3.6000000000000014,0.19999999999999996,-3.0,1,6
2007-01-15,20600563,2006,1610612763,1610612756,0,103.8,0.46719999999999995,0.7516,0.26839999999999997,22.6,37.6,0.2,107.9,0.484,0.7632,0.33659999999999995,24.0,40.6,0.3,2.0,0,0,113.0,0.5164,0.7442,0.4202,28.6,43.2,1.0,107.7,0.49670000000000003,0.7827,0.42860000000000004,27.5,40.5,0.9,2.0,0,9,-9.200000000000003,-0.04920000000000002,0.007400000000000073,-0.15180000000000005,-6.0,-5.600000000000001,-0.8,0.20000000000000284,-0.012700000000000045,-0.019499999999999962,-0.09200000000000008,-3.5,0.10000000000000142,-0.6000000000000001,0.0,0,-9
2005-11-20,20500140,2005,1610612761,1610612748,1,101.0,0.4497999999999999,0.7208,0.36219999999999997,18.8,37.6,0.0,97.0,0.44329999999999997,0.7415,0.33449999999999996,20.4,37.1,0.1,2.0,0,0,100.2,0.4806,0.7022,0.38760000000000006,20.6,46.4,0.8,98.1,0.473,0.6814,0.3511,20.1,42.9,0.6,2.0,0,4,0.7999999999999972,-0.030800000000000105,0.01859999999999995,-0.02540000000000009,-1.8000000000000007,-8.799999999999997,-0.8,-1.0999999999999943,-0.029700000000000004,0.06010000000000004,-0.01660000000000006,0.29999999999999716,-5.799999999999997,-0.5,0.0,0,-4
2012-02-10,21100391,2011,1610612766,1610612741,0,82.6,0.40679999999999994,0.7208,0.28419999999999995,19.4,39.0,0.0,81.4,0.4048999999999999,0.7218,0.2611,17.0,37.9,0.0,3.0,0,0,99.6,0.5014000000000001,0.731,0.44580000000000003,26.6,43.0,0.8,99.6,0.4821,0.7202,0.3695,24.0,43.6,0.7,2.0,0,4,-17.0,-0.09460000000000013,-0.010199999999999987,-0.16160000000000008,-7.200000000000003,-4.0,-0.8,-18.19999999999999,-0.07720000000000005,0.0016000000000000458,-0.1084,-7.0,-5.700000000000003,-0.7,1.0,0,-4
2003-12-28,20300425,2003,1610612759,1610612749,1,94.0,0.4842000000000001,0.6188,0.352,24.8,42.8,1.0,90.3,0.4567,0.6325000000000001,0.3846,22.6,44.3,1.0,2.0,0,12,93.0,0.4896000000000001,0.6331999999999999,0.40140000000000003,26.4,38.4,0.8,96.4,0.4551,0.7073,0.3671,24.8,43.7,0.6,2.0,0,3,1.0,-0.005400000000000016,-0.014399999999999857,-0.049400000000000055,-1.5999999999999979,4.399999999999999,0.19999999999999996,-6.1000000000000085,0.0015999999999999903,-0.07479999999999998,0.017500000000000016,-2.1999999999999993,0.5999999999999943,0.4,0.0,0,9
2008-02-26,20700842,2007,1610612745,1610612764,1,100.8,0.4699999999999999,0.6916,0.3976,25.4,45.2,1.0,98.2,0.47809999999999997,0.7043999999999999,0.37370000000000003,25.5,45.5,1.0,2.0,0,12,97.0,0.441,0.7798,0.31459999999999994,16.8,41.0,0.6,98.2,0.43499999999999994,0.8163,0.3246,17.7,41.1,0.3,1.0,1,2,3.799999999999997,0.028999999999999915,-0.08820000000000006,0.08300000000000007,8.599999999999998,4.200000000000003,0.4,0.0,0.04310000000000003,-0.11190000000000011,0.04910000000000003,7.800000000000001,4.399999999999999,0.7,1.0,-1,10
2003-12-28,20300426,2003,1610612756,1610612755,1,97.8,0.4466,0.7464,0.32599999999999996,21.0,38.4,0.2,94.7,0.4396,0.7420000000000001,0.3218,20.6,36.1,0.2,2.0,0,0,89.0,0.47739999999999994,0.8086,0.4824,25.0,36.6,0.4,86.2,0.44420000000000004,0.7845,0.4117,21.4,38.9,0.5,2.0,0,0,8.799999999999997,-0.03079999999999994,-0.06220000000000003,-0.15640000000000004,-4.0,1.7999999999999972,-0.2,8.5,-0.0046000000000000485,-0.04249999999999987,-0.08990000000000004,-0.7999999999999972,-2.799999999999997,-0.3,0.0,0,0
2006-11-22,20600166,2006,1610612756,1610612740,1,108.8,0.4808,0.7342000000000001,0.38839999999999997,24.6,39.8,0.6,108.0,0.48,0.7666000000000001,0.37739999999999996,24.9,38.9,0.4,2.0,0,1,94.0,0.4412,0.7012,0.3807999999999999,17.6,43.0,0.8,97.0,0.4484,0.741,0.37439999999999996,18.4,44.4,0.7,1.0,1,4,14.799999999999997,0.039600000000000024,0.03300000000000003,0.007600000000000051,7.0,-3.200000000000003,-0.20000000000000007,11.0,0.03159999999999996,0.025600000000000067,0.0030000000000000027,6.5,-5.5,-0.29999999999999993,1.0,-1,-3
2012-04-07,21100832,2011,1610612756,1610612747,1,98.6,0.4356,0.7512000000000001,0.2803999999999999,23.0,45.2,0.6,100.2,0.458,0.746,0.315,21.9,42.1,0.5,1.0,1,0,103.8,0.47620000000000007,0.8144,0.362,26.8,47.8,0.8,102.4,0.4697,0.8015000000000001,0.3629,25.1,47.3,0.7,1.0,1,0,-5.200000000000003,-0.04060000000000008,-0.06319999999999992,-0.08160000000000006,-3.8000000000000007,-2.5999999999999943,-0.20000000000000007,-2.200000000000003,-0.011699999999999988,-0.055500000000000105,-0.0479,-3.200000000000003,-5.199999999999996,-0.19999999999999996,0.0,0,0
2021-05-11,22000448,2020,1610612766,1610612743,0,108.8,0.45219999999999994,0.6784000000000001,0.35259999999999997,26.4,46.4,0.4,109.9,0.45630000000000004,0.6975,0.36929999999999996,27.6,44.1,0.5,2.0,0,0,110.2,0.4566,0.8442000000000001,0.3442,24.6,43.8,0.4,113.2,0.47219999999999995,0.8289,0.34249999999999997,25.8,42.4,0.6,3.0,0,0,-1.4000000000000057,-0.0044000000000000705,-0.16579999999999995,0.008399999999999963,1.7999999999999972,2.6000000000000014,0.0,-3.299999999999997,-0.015899999999999914,-0.13139999999999996,0.02679999999999999,1.8000000000000007,1.7000000000000028,-0.09999999999999998,-1.0,0,0
2016-12-30,21600499,2016,1610612759,1610612757,1,110.2,0.49499999999999994,0.8098000000000001,0.44639999999999996,21.8,46.4,0.8,110.0,0.4974,0.8336,0.42679999999999996,25.1,46.1,0.8,2.0,0,3,99.8,0.4588,0.7212,0.3482,21.4,43.2,0.2,105.4,0.4687,0.7697999999999999,0.36310000000000003,21.5,40.8,0.2,2.0,0,1,10.400000000000006,0.036199999999999954,0.08860000000000012,0.09819999999999995,0.40000000000000213,3.1999999999999957,0.6000000000000001,4.599999999999994,0.028700000000000003,0.06380000000000008,0.06369999999999992,3.6000000000000014,5.300000000000004,0.6000000000000001,0.0,0,2
2018-03-25,21701098,2017,1610612764,1610612752,0,107.0,0.4848,0.76,0.41899999999999993,27.8,42.0,0.4,106.0,0.4723,0.7652,0.4119,26.5,42.9,0.4,2.0,0,0,109.2,0.46559999999999996,0.7414,0.3556,24.8,48.6,0.4,104.7,0.46279999999999993,0.7424,0.3335,23.0,45.0,0.2,2.0,0,0,-2.200000000000003,0.01920000000000005,0.01860000000000006,0.0633999999999999,3.0,-6.600000000000001,0.0,1.2999999999999972,0.009500000000000064,0.022800000000000042,0.07839999999999997,3.5,-2.1000000000000014,0.2,0.0,0,0
2013-12-06,21300289,2013,1610612758,1610612747,0,98.8,0.4436,0.7492,0.3414,24.0,42.4,0.0,99.7,0.4391,0.7548,0.352,22.9,43.0,0.3,3.0,0,0,104.8,0.45999999999999996,0.7674000000000001,0.40279999999999994,24.0,42.2,0.6,104.1,0.46869999999999995,0.7611,0.422,25.2,42.9,0.6,5.0,0,0,-6.0,-0.01639999999999997,-0.018200000000000105,-0.061399999999999955,0.0,0.19999999999999574,-0.6,-4.3999999999999915,-0.02959999999999996,-0.006299999999999972,-0.07,-2.3000000000000007,0.10000000000000142,-0.3,-2.0,0,0
2005-11-23,20500159,2005,1610612748,1610612757,1,101.0,0.4779999999999999,0.6998,0.3922,20.8,44.8,0.8,98.4,0.47759999999999997,0.6931,0.34740000000000004,20.4,43.1,0.6,3.0,0,0,88.8,0.4894,0.7436,0.3248,17.4,37.6,0.4,87.2,0.45649999999999996,0.6663,0.26480000000000004,18.1,39.7,0.4,1.0,1,1,12.200000000000003,-0.011400000000000077,-0.04380000000000006,0.06740000000000002,3.400000000000002,7.199999999999996,0.4,11.200000000000003,0.021100000000000008,0.026800000000000046,0.0826,2.299999999999997,3.3999999999999986,0.19999999999999996,2.0,-1,-1
2015-03-06,21400913,2014,1610612753,1610612758,1,92.8,0.437,0.6933999999999999,0.306,19.0,42.8,0.2,92.8,0.45339999999999997,0.7081000000000001,0.2991,19.5,42.6,0.4,2.0,0,0,101.2,0.45760000000000006,0.7799999999999999,0.3528,20.8,41.6,0.4,98.8,0.446,0.7373999999999999,0.3242,21.5,45.6,0.4,2.0,0,0,-8.400000000000006,-0.020600000000000063,-0.08660000000000001,-0.04680000000000001,-1.8000000000000007,1.1999999999999957,-0.2,-6.0,0.007399999999999962,-0.02929999999999988,-0.02510000000000001,-2.0,-3.0,0.0,0.0,0,0
2017-01-20,21600648,2016,1610612742,1610612762,0,99.4,0.4676,0.727,0.4202,23.6,33.4,0.6,98.7,0.45709999999999995,0.7929,0.38939999999999997,22.0,36.3,0.5,1.0,1,0,101.8,0.4726,0.6327999999999999,0.3812,21.6,45.2,0.8,99.2,0.4606,0.7067,0.3719,20.2,43.8,0.7,4.0,0,4,-2.3999999999999915,-0.0050000000000000044,0.09420000000000006,0.039000000000000035,2.0,-11.800000000000004,-0.20000000000000007,-0.5,-0.0035000000000000586,0.08620000000000005,0.01749999999999996,1.8000000000000007,-7.5,-0.19999999999999996,-3.0,1,-4
